subject,ACC_0_mean,ACC_0_std,ACC_0_min,ACC_0_max,ACC_1_mean,ACC_1_std,ACC_1_min,ACC_1_max,ACC_2_mean,ACC_2_std,ACC_2_min,ACC_2_max,ECG_0_mean,ECG_0_std,ECG_0_min,ECG_0_max,HRV_CVNN,HRV_MCVNN,HRV_Prc20NN,HRV_pNN20,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_HFn,HRV_LnHF,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CSI_Modified,HRV_PIP,HRV_PAS,HRV_SI,HRV_PI,HRV_C1a,HRV_SD1a,HRV_C2a,HRV_SDNNd,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,EMG_0_mean,EMG_0_std,EMG_0_min,EMG_0_max,EMG_Activation_N,EDA_0_std,EDA_0_max,SCR_Peaks_N,SCR_Peaks_Amplitude_Mean,EDA_Autocorrelation,Temp_0_std,Temp_0_max,Resp_0_mean,Resp_0_std,Resp_0_min,Resp_0_max,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,label
S4,0.7691092002647264,0.0177904342472867,0.6970000267028809,0.9678000211715698,-0.1749666571900958,0.0443146698158715,-0.3141999840736389,-0.0677999854087829,-0.521405432899793,0.0359466062395575,-0.6069999933242798,-0.2674000263214111,0.0008543276105608,0.2275877875819009,-0.6564788818359375,1.4992218017578125,0.11288978,0.12940677,585.2,77.41935484,829.0,12.4,164.0625,0.01036572,0.0176909,0.00288736,0.58593501,0.57170728,-4.03470489,0.35627089,10984.35388607,2.80685293,1112.24842254,0.4516129,0.0625,53.00491084,40.98360656,0.51576362,25.37469212,0.46437691,54.13455657,1.25493851,0.79494015,1.28028294,1.56012041,-0.20692389,-0.92101217,-0.14797668,0.04730061,0.41160857,1.42138568,5.68395619,1.18345618,0.73136577,0.75260315,1.81921319,1.75431619,2.15747572,1.05638967,-0.0020966197422572,0.0084344083678217,-0.05987548828125,0.0575408935546875,0.0,0.0164698046623377,1.50299072265625,33.0,0.0059421147499752,0.143856236173211,0.026596375,33.1416,-0.1432202657063802,2.225219279840453,-8.8226318359375,7.82928466796875,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,3
S4,0.7581852139802207,0.0069425638978541,0.7145999670028687,0.8046000003814697,-0.1561447759327434,0.0059474506466269,-0.2247999906539917,-0.1233999729156494,-0.5456407947767349,0.0094712847460796,-0.5817999839782715,-0.5005999803543091,0.0012858810424804,0.2213552694404874,-0.4197235107421875,1.4992218017578125,0.06921628,0.07271903,646.8,71.66666667,829.0,8.57142857,54.6875,0.02030965,0.06234622,0.02526234,0.32575598,0.57771729,-2.7750523,0.55833288,6050.07984075,1.79104624,420.75162837,0.56666667,0.11764706,48.30031212,44.82758621,0.60839816,25.58555627,0.4914159,32.98151243,0.70957754,0.94739641,0.82513391,1.05338346,-0.34687961,-1.03623774,-0.25907704,0.04940305,0.4263605,2.60268969,5.4609758,1.45748152,1.0530319,1.04859486,2.00933077,1.96683979,2.97936499,0.98448177,-0.0020920246669224,0.0078703357163922,-0.05987548828125,0.0405120849609375,0.0,0.0164115350309774,1.5132904052734375,75.0,0.0028290106133716,0.5326542990269588,0.020827759,33.25006,0.1033595130557105,1.2954698290593545,-4.01763916015625,5.62591552734375,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,3
S4,0.7569273853216852,0.0082435143455084,0.7095999717712402,0.8453999757766724,-0.1578409808263892,0.0081837520495814,-0.2247999906539917,-0.0821999907493591,-0.5473259091292109,0.0108738946673829,-0.5817999839782715,-0.472599983215332,0.0013216520036969,0.224677846131311,-0.4569854736328125,1.4992218017578125,0.07818754,0.06417224,630.0,60.6557377,834.0,8.71428571,85.9375,0.02595043,0.04175713,0.01063019,0.62146103,0.53303966,-3.17588517,0.55528885,7515.03123991,1.80086456,472.79407562,0.57377049,0.1875,50.58514185,44.06779661,0.48728565,25.44235758,0.51036941,37.3520757,1.07663703,2.03373441,1.34990418,1.82415121,-1.32032715,-1.67125721,-0.26680975,0.28252392,0.39819937,1.54044504,5.5700816,1.28466472,0.78747074,0.60331443,2.11311841,1.75492586,2.510766,1.06947722,-0.002097664969308,0.0080308186032382,-0.05987548828125,0.036895751953125,0.0,0.0165612067025944,1.540374755859375,63.0,0.0046132111181749,0.0276642800587617,0.017988944,33.25006,0.1331547328404017,1.450205756634018,-3.97186279296875,5.62591552734375,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,3
S4,0.7586108423584983,0.0072778149488067,0.7095999717712402,0.8453999757766724,-0.1594486328689825,0.0071399232665915,-0.1868000030517578,-0.0821999907493591,-0.5445195135261331,0.0095847610812229,-0.5794000029563904,-0.472599983215332,0.001385033743722,0.2205583438700993,-0.4569854736328125,1.4992218017578125,0.07143715,0.05805685,654.8,61.66666667,834.0,8.57142857,78.125,0.03425219,0.03363959,0.00481247,1.01821074,0.46269082,-3.39205173,0.52106195,6124.62522049,1.91915761,469.55965859,0.63333333,0.25,51.52234306,43.10344828,0.52150788,23.02154164,0.46338343,35.31289785,1.24996728,1.23311636,1.37504431,1.84875751,-0.78396994,-1.78396994,-0.11584063,0.21361736,0.4824898,2.45673577,5.59430914,1.25820427,1.13404433,1.09997842,1.93670195,1.75013401,2.09445112,1.18137812,-0.0020428019932338,0.0080355658294667,-0.050994873046875,0.036895751953125,0.0,0.0166680588132206,1.540374755859375,72.0,0.0044246412340231,0.0902385302022288,0.017981231,33.240997,0.0305107843308221,1.2792996145610334,-3.97186279296875,4.0191650390625,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,3
S4,0.7581234373308363,0.0040888269162302,0.7378000020980835,0.7726000547409058,-0.1597046659333365,0.0033964674416311,-0.1743999719619751,-0.146399974822998,-0.5452228323476656,0.0055654594490875,-0.5717999935150146,-0.5241999626159668,0.0013383189610072,0.2194392873743335,-0.4106597900390625,1.4992218017578125,0.05146221,0.05333094,665.6,61.01694915,771.0,7.375,93.75,0.03763898,0.08076728,0.02322092,0.46601761,0.57028097,-2.51618334,0.66776355,3740.83008421,1.49753606,252.9501733,0.61016949,0.11764706,48.65776343,42.10526316,0.57218939,21.33545768,0.39745886,26.59682258,0.7533161,0.79217261,0.91073682,0.90937385,0.40258874,-0.01945793,-0.50172055,0.03557561,0.24958764,1.6199473339999997,5.49696699,1.54810974,0.9783223560000002,0.9554084279999999,2.14409988,1.88224292,2.80248653,1.29617559,-0.0020609904697963,0.0077738940823541,-0.0514984130859375,0.0283355712890625,0.0,0.0165976179307278,1.50146484375,77.0,0.0028012474448908,0.5377882996155418,0.017933464,33.240997,0.0328053429013206,1.0836039213125883,-2.69012451171875,2.25372314453125,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,3
S4,0.7573671276342301,0.004955137078703,0.722599983215332,0.7726000547409058,-0.1604018805708204,0.0039226016418694,-0.1934000253677368,-0.1373999714851379,-0.5462329133834157,0.0069590275521038,-0.586400032043457,-0.5241999626159668,0.0012107554844447,0.223630495609752,-0.42498779296875,1.4992218017578125,0.05959694,0.0661875,636.0,52.45901639,758.0,7.625,70.3125,0.0229617,0.04444273,0.02166854,0.51665811,0.49894747,-3.11355392,0.54981786,4221.51940962,1.81878412,359.65920653,0.55737705,0.05,49.25582547,38.98305085,0.59350162,20.94140332,0.3938884,29.84708779,0.81893954,0.60359614,0.89502927,0.97085625,0.26138982,-0.34535763,-0.37437465,0.01625337,0.27729786,0.78845736,5.68885394,1.40212038,0.57224157,0.80416854,1.8850726,1.89740717,2.84943459,1.06947722,-0.0021202011108398,0.0078225968175134,-0.0580902099609375,0.0380401611328125,0.0,0.0164772738257666,1.50146484375,88.0,0.0024475724934372,0.49202032299022,0.017863486,33.245544,0.0738497416178385,1.1011004715790065,-2.69012451171875,2.117919921875,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,3
S4,0.7559454559825716,0.0049716776831785,0.722599983215332,0.7711999416351318,-0.1613390903458708,0.0043420268921341,-0.1934000253677368,-0.1373999714851379,-0.5483548374445666,0.0067971845248222,-0.586400032043457,-0.5255999565124512,0.0010211606706891,0.2233438919417741,-0.42498779296875,1.4992218017578125,0.05942479,0.0704951,639.0,50.81967213,762.0,8.71428571,62.5,0.01418123,0.01023197,0.00783696,1.38597184,0.31726894,-4.58223788,0.4679128,3956.09139032,2.13715032,443.47671054,0.59016393,0.11764706,50.80944896,37.93103448,0.62100404,19.1302405,0.4018398,30.27487998,1.04963197,0.21869166,1.10486384,0.995518,1.14551742,0.00838777,-1.0,0.00325986,0.42661783,1.21302264,5.62328017,1.36980814,0.7037763,0.72410938,1.83683863,1.81222262,2.99419854,1.06947722,-0.0021565519060407,0.0078604890497588,-0.0580902099609375,0.0380401611328125,0.0,0.0163628760601465,1.5773773193359375,88.0,0.002631453348107,0.2302986096530235,0.017565928,33.245544,0.0646210080101376,1.0272655249774432,-2.5115966796875,2.117919921875,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,3
S4,0.7545013130534263,0.0046530790286226,0.7303999662399292,0.7682000398635864,-0.164705610422861,0.0047014025261378,-0.1877999901771545,-0.1485999822616577,-0.5499737375690823,0.0059059675366116,-0.5794000029563904,-0.5263999700546265,0.0012690832955496,0.2237601086088007,-0.417755126953125,1.4992218017578125,0.06195292,0.05921627,644.0,54.09836066,762.0,8.71428571,125.0,0.02275949,0.02255049,0.01053165,1.0092681,0.40382933,-3.79199869,0.49066366,4147.77927982,2.03805599,422.8798957,0.62295082,0.13333333,46.09039909,47.45762712,0.61009258,19.91252055,0.60821414,25.56976015,1.08537455,2.21336392,1.36292707,1.91910757,-1.78363903,-2.13751855,-0.2487171,0.31867654,0.37306515,1.54044504,5.61090496,1.38805607,0.8715888,0.65976433,2.06877481,1.85951039,2.81569137,1.26392763,-0.0020947941371372,0.007785076566361,-0.0507659912109375,0.0282440185546875,0.0,0.0162437174403608,1.5773773193359375,92.0,0.0029220241015187,0.0353685587594197,0.017456062,33.23349,0.0848321460542224,1.033001919032202,-2.374267578125,3.65753173828125,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,3
S4,0.7555576133756411,0.0066311970703105,0.7230000495910645,0.7962000370025635,-0.1657544249878043,0.0060091016155293,-0.218999981880188,-0.0997999906539917,-0.5480887328372115,0.0092246544687079,-0.5881999731063843,-0.4818000197410583,0.0014912163870675,0.2223105940719171,-0.4769439697265625,1.4989471435546875,0.11106944,0.09818543,635.0,60.0,840.0,10.0,195.3125,0.01756404,0.0243458,0.00574067,0.7214401,0.51092429,-3.71539597,0.3941215,12710.57042649,2.53728862,1028.30603096,0.58333333,0.14285714,49.83510349,50.87719298,0.44361008,26.5964413,0.61534916,49.17257861,1.4554916,2.09713361,1.73083165,2.03597297,-1.10010198,-0.93666479,-0.354496,0.25295618,0.4264336,2.04769284,5.68172768,1.06354096,0.91726919,0.78657628,1.96436409,1.70019449,2.73874552,0.98448177,-0.0020526733398437,0.0078611341403596,-0.0529632568359375,0.0293426513671875,0.0,0.0162806909760407,1.5148162841796875,45.0,0.0039274082721301,0.1656415658434309,0.017793959,33.23349,0.0624451410202753,1.1783743783956415,-4.0496826171875,3.65753173828125,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,3
S4,0.6149731905460357,0.0665064018714992,0.4866000413894653,1.1593999862670898,-0.1679377107762155,0.0421852695845392,-0.3930000066757202,0.113800048828125,-0.7069317580702759,0.1183061262979131,-0.843999981880188,0.1762000322341919,0.0014244777134486,0.2214196193856223,-0.4611968994140625,1.4992218017578125,0.11583665,0.14286296,622.4,68.96551724,848.0,11.6,187.5,0.00184431,0.03067999,0.00729229,0.06011451,0.77053274,-3.48414465,0.4554872,15460.0662615,2.1954514,912.80176663,0.53448276,0.05882353,50.10671739,49.12280702,0.52488369,34.30053623,0.50441826,56.65354064,0.84914129,1.89487426,1.15013842,1.46355634,-0.77649386,-0.98238178,-0.33459698,0.2440789,0.34298677,1.43508453,5.63806914,1.37723526,0.6334242,0.95876211,1.88555868,1.87769918,2.58818099,1.00999672,-0.0022264273507254,0.0091115820584777,-0.1436920166015625,0.1678619384765625,0.0,0.0262107703095951,1.7818450927734375,2.0,0.210193697141625,-0.0025520222747126,0.018935753,33.402374,0.0188447861444382,2.527359217348112,-7.27691650390625,15.45562744140625,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,4
S4,0.5851791142367181,0.0118776800493435,0.5454000234603882,0.6341999769210815,-0.1685626583695411,0.004885724392267,-0.1940000057220459,-0.1349999904632568,-0.7485127869177433,0.010204541757353,-0.7854000329971313,-0.6949999928474426,0.0012678527832031,0.2197248445113927,-0.41436767578125,1.4849395751953125,0.0986942,0.12660169,640.4,75.86206897,848.0,14.5,54.6875,0.00412035,0.13051112,0.0046293,0.0315709,0.93717073,-2.03629681,0.69711796,14338.49672066,1.43447745,464.27730371,0.51724138,0.0,47.7364279,48.21428571,0.55485484,42.04164602,0.47852989,49.15344859,0.53494451,1.19402377,0.68307378,0.87918606,-0.47779182,-0.81688148,-0.33575512,0.07032211,0.36532346,1.89711998,5.59057108,1.65302534,0.96482338,0.79791529,1.63826315,1.99100102,4.54897794,1.1109964,-0.0022066486903599,0.0074802996881962,-0.0552520751953125,0.0307159423828125,0.0,0.0165328939464954,1.5533447265625,93.0,0.0046150305537736,0.4467428197506928,0.019234834,33.348022,0.1603442964099702,1.5157842325653657,-3.7445068359375,3.57208251953125,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,4
S4,0.5868265096261388,0.0123932775332694,0.5454000234603882,0.6145999431610107,-0.1687748485959711,0.004789736229559,-0.1863999962806701,-0.1516000032424926,-0.7469907914712316,0.0105772829649957,-0.7854000329971313,-0.7188000082969666,0.0012616555350167,0.2239835635021982,-0.41436767578125,1.4849395751953125,0.08710633,0.0909979,628.0,73.33333333,823.0,7.5,54.6875,0.00517374,0.11067773,0.00141914,0.04674595,0.94378069,-2.20113266,0.69069819,10363.7648264,1.44781036,400.23157856,0.45,0.0,51.34337068,44.82758621,0.50606406,33.9646114,0.43039958,43.85461271,0.56251302,2.03634415,0.82830525,1.12803828,-1.06102407,-0.92502586,-0.35280826,0.23676419,0.34899553,1.94591015,5.48172768,1.55261579,0.92157151,0.76113061,1.93493201,2.05837408,3.35198515,1.08292994,-0.0021549017769949,0.0074023631873953,-0.0536041259765625,0.0307159423828125,0.0,0.0167209001497563,1.58233642578125,92.0,0.0043078263883594,0.5957766427379716,0.019473266,33.440155,0.0464106968470982,1.702789251823436,-4.07867431640625,3.57208251953125,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,4
S4,0.5917330671861059,0.0091609307677232,0.555400013923645,0.6145999431610107,-0.1675441110857895,0.0037479464469428,-0.1836000084877014,-0.1516000032424926,-0.7429321960948763,0.0081526811155906,-0.7807999849319458,-0.7188000082969666,0.0012161363874162,0.2244793880418447,-0.3962860107421875,1.4917144775390625,0.07618377,0.07580211,615.0,67.74193548,788.0,8.85714286,85.9375,0.00933869,0.11521616,0.00706569,0.08105361,0.87536614,-2.16094525,0.54234382,6679.807798,1.84384881,461.80113681,0.43548387,0.0,47.4493746,45.90163934,0.59657123,26.2488095,0.35655047,38.65595195,0.76361619,1.89368413,0.98725347,1.41872173,-1.50625771,-1.78924179,-0.27215405,0.20242908,0.39130804,3.04452244,5.69613179,1.47826717,1.24760815,1.1077042,1.91251283,1.93554334,3.36818252,1.15242509,-0.0021868035452706,0.0072764772405529,-0.0536041259765625,0.0262298583984375,0.0,0.0167825619429079,1.6170501708984375,84.0,0.0028360662293181,0.5640453828213202,0.019364089,33.440155,-0.002959732782273,1.459165212025637,-4.07867431640625,3.23944091796875,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,4
S4,0.589410362357185,0.0108599298392826,0.5528000593185425,0.610200047492981,-0.1684587538909344,0.0039557159217917,-0.185800015926361,-0.156000018119812,-0.7450248057288783,0.0094799336308995,-0.7815999984741211,-0.7202000021934509,0.0012940597534179,0.2267063221185134,-0.3944549560546875,1.4917144775390625,0.07533079,0.09308821,609.4,61.9047619,766.0,10.5,54.6875,0.00615681,0.05016133,0.00305388,0.12274017,0.84486477,-2.99251088,0.50863068,6286.93181138,1.96606308,493.28805705,0.42857143,0.0,49.09194923,46.77419355,0.59047397,24.51847748,0.39405204,37.42338165,0.82551393,1.19961402,1.14097687,1.12924756,0.59317046,0.29388943,-0.50977757,0.13490742,0.31909277,1.89711998,5.72331167,1.37136667,0.82085359,1.12090562,2.06916599,1.8873556,3.57140358,1.13852951,-0.0021993713378906,0.0072163496834145,-0.0524139404296875,0.0263214111328125,0.0,0.0171787117623998,1.6170501708984375,96.0,0.0023326268552671,0.6744461884117303,0.0191094,33.4386,0.1043911525181361,1.4167876935951418,-3.26080322265625,3.23944091796875,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,4
S4,0.5890940719332014,0.0102143159370911,0.5528000593185425,0.6105999946594238,-0.1683724825084209,0.00380201425699,-0.185800015926361,-0.156000018119812,-0.745344758182764,0.0089569648717074,-0.7815999984741211,-0.7181999683380127,0.0013383494785853,0.2233319183188415,-0.3944549560546875,1.4831085205078125,0.07703567,0.10250873,628.4,65.0,774.0,12.0,117.1875,0.01194924,0.12337795,0.00227821,0.0968507,0.89660692,-2.0925029,0.49745817,6889.95567701,2.01021928,533.89815386,0.41666667,0.05263158,50.51148777,47.45762712,0.53778751,24.22310097,0.47577806,37.51956842,0.94729601,1.6293179,1.16316122,1.63836916,-1.18317901,-1.93871871,-0.20833934,0.18658683,0.38183887,1.70474809,5.7068906,1.44209172,0.0,0.0,1.85325107,1.91253442,2.90594854,1.08292994,-0.0022152884347098,0.0072207937687234,-0.0514984130859375,0.0276031494140625,0.0,0.0167575757360944,1.6201019287109375,97.0,0.0023506445118781,0.5778977916817707,0.019200826,33.4628,0.0726895286923363,1.331810794685608,-3.26080322265625,2.88848876953125,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,4
S4,0.5941829193461509,0.0125992938650568,0.562999963760376,0.6993999481201172,-0.1669038443437644,0.005381202150825,-0.2081999778747558,-0.1195999979972839,-0.7407867055010228,0.0113864741008521,-0.7766000032424927,-0.6525999903678894,0.0014791575840541,0.2264393011513508,-0.3971099853515625,1.4857635498046875,0.0981311,0.12521211,612.2,59.67741935,774.0,10.33333333,210.9375,0.0154725,0.07294557,0.00340388,0.21211025,0.79442406,-2.61804175,0.43999688,10080.33307263,2.27274339,776.33309561,0.37096774,0.05555556,48.34880637,46.66666667,0.55198632,27.92564532,0.46036989,47.79222351,1.00087018,1.30547274,1.20901657,1.47131899,-0.39984852,-0.96772963,-0.29907476,0.11798532,0.48715933,1.88706965,5.69613179,1.33188373,0.0,0.0,2.37302337,1.81233081,2.5964261,1.05638967,-0.0021786411830357,0.0074086559262536,-0.0538787841796875,0.0351104736328125,0.0,0.0169933281218082,1.6201019287109375,97.0,0.0025380800131161,0.6542510831355445,0.020400815,33.4628,0.0340661548432849,2.328181659669744,-9.51385498046875,6.292724609375,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,4
S4,0.589875428494953,0.0240725677081844,0.5097999572753906,0.6993999481201172,-0.1745003959735234,0.0171955220561121,-0.2537999749183655,-0.0770000219345092,-0.7431170907346976,0.0205656804340625,-0.8163999915122986,-0.6525999903678894,0.0013699613298688,0.2390610118329688,-0.4228363037109375,1.4993133544921875,0.15808666,0.13676229,498.2,52.85714286,768.0,11.66666667,187.5,0.0045315,0.02019073,0.00047753,0.22443478,0.80122709,-3.90253182,0.2481641,13034.27539311,4.02959169,2084.10725322,0.37142857,0.05263158,49.98750975,51.47058824,0.48583855,22.36577611,0.47897231,67.97134066,1.15087301,2.81260611,1.69487366,2.1319365,-0.96536429,-1.00932962,-0.34460574,0.70607162,0.59030559,0.93546065,5.77564177,0.82204585,0.75643206,1.23226487,1.66607202,1.61818083,2.11750335,1.05073423,-0.0021333465576171,0.0078467240790381,-0.0538787841796875,0.0402374267578125,0.0,0.0165207972431165,1.5857696533203125,72.0,0.0034967258777736,0.3741007558369195,0.020196505,33.391815,0.0217064267113095,2.8688917945153585,-9.51385498046875,8.0657958984375,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,4
S4,0.575338251888752,0.0229421658159073,0.5097999572753906,0.6809999942779541,-0.1847516862295923,0.0164139340308052,-0.2599999904632568,-0.0770000219345092,-0.7545794908205669,0.0201222792635045,-0.8198000192642212,-0.6525999903678894,0.0010627735682896,0.2334326403658187,-0.4228363037109375,1.4993133544921875,0.20322685,0.22580184,484.4,63.23529412,856.0,9.71428571,0.0,0.01313703,0.01696998,0.00969119,0.77413386,0.42640057,-4.07630958,0.38198675,31123.59153366,2.61789182,1686.38780821,0.38235294,0.0,51.76275019,56.71641791,0.34073449,35.92458431,0.54027691,84.91206117,1.07001384,2.6014627,1.72753585,1.72954357,-0.11769167,0.40045274,-0.49922824,0.58603071,0.56152159,0.86499744,5.8704792,0.83260713,0.58283363,0.61350609,1.3866862,1.6340881,2.79314049,0.7161721,-0.0021832962036132,0.0077761752272932,-0.0529632568359375,0.0402374267578125,0.0,0.0168596935437938,1.609039306640625,73.0,0.0033986700930174,0.5836671132586382,0.021102471,33.391815,0.0453580583844866,2.2957504461999427,-8.32977294921875,8.0657958984375,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,4
S4,0.5669179850901876,0.010820008036112,0.521399974822998,0.649399995803833,-0.1843161149762925,0.0088388731498781,-0.2599999904632568,-0.1413999795913696,-0.7624542196747802,0.009984912037521,-0.8198000192642212,-0.6827999949455261,0.0014038075038364,0.2220731607618783,-0.4192657470703125,1.4851226806640625,0.14790487,0.192069,601.0,74.57627119,960.0,11.8,171.875,0.01691363,0.12139252,0.00617423,0.13933009,0.84020073,-2.10872601,0.58428816,29852.93637913,1.71148428,873.04766142,0.40677966,0.0,51.40050358,60.34482759,0.33253218,42.97857483,0.70561729,65.17406173,0.99915482,2.57452037,1.44196792,1.98026902,-1.53544258,-1.87186193,-0.29091208,0.50957956,0.44368351,1.68639895,5.71315152,1.32179318,0.0,0.59488653,1.6993312,1.90600516,2.54606084,1.19646977,-0.002194830758231,0.0074131867049225,-0.0548858642578125,0.0298004150390625,0.0,0.0164274701997062,1.609039306640625,100.0,0.0026429384964801,0.4931366267648112,0.019010806,33.372192,0.0486085437593006,1.6247944118141198,-6.18438720703125,4.02374267578125,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,4
S4,0.5608808615775336,0.0129892986904465,0.4938000440597534,0.5961999893188477,-0.1837369576451324,0.0071142255289506,-0.2286000251770019,-0.1507999897003173,-0.767644728862104,0.0102091434005814,-0.8145999908447266,-0.7178000211715698,0.0012674168178013,0.223418824904048,-0.4225616455078125,1.4896087646484375,0.13390654,0.12901681,605.4,66.66666667,884.0,15.0,218.75,0.01612577,0.03912886,0.00416229,0.41211942,0.65854746,-3.24089486,0.48273794,20864.46530812,2.0715173,971.89988629,0.48333333,0.125,49.35246418,52.63157895,0.42057276,36.7211064,0.58529037,61.49475896,0.98835235,2.66814025,1.48438834,1.61328803,-1.11459832,-0.34097745,-0.45168931,0.41735021,0.4452647,2.04769284,5.74022393,1.31426482,0.97572589,0.0,1.82164559,1.7028803,2.48303438,1.08292994,-0.0021288223266601,0.00764204282224,-0.0554351806640625,0.0584564208984375,0.0,0.0163874090414635,1.6117095947265625,89.0,0.0030518313114373,0.2994192144214649,0.02006096,33.4628,0.0531330290294828,1.945271419957484,-9.515380859375,4.90570068359375,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,4
S4,0.5511422999132247,0.0137637992344832,0.4938000440597534,0.5961999893188477,-0.1869535528265294,0.0072360848892734,-0.2286000251770019,-0.1507999897003173,-0.7753503475331125,0.0108085465663599,-0.8145999908447266,-0.7178000211715698,0.0012254006522042,0.2236767249712342,-0.4225616455078125,1.4896087646484375,0.10585951,0.1218,631.6,64.40677966,831.0,9.83333333,203.125,0.02713156,0.06899252,0.0050387,0.39325361,0.68199512,-2.67375719,0.49381277,13542.19835271,2.02505903,756.80879386,0.42372881,0.125,50.71623782,44.82758621,0.53230764,33.66371361,0.48809955,52.26945472,1.04287103,1.07602274,1.24398801,1.45551795,-0.06409442,-0.80272872,-0.30341499,0.08902809,0.33688549,2.89037176,5.81484644,1.40070624,1.48030605,1.06916653,2.25481162,1.79122434,2.81699953,1.19646977,-0.0021281552995954,0.0077169181245491,-0.0554351806640625,0.0584564208984375,0.0,0.016676380200485,1.622772216796875,95.0,0.0027853181871794,0.6306018286424887,0.01945823,33.4628,-0.0054145449683779,2.1726558861164564,-9.515380859375,4.90570068359375,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,4
S4,0.5890540528269042,0.1107735876800779,0.5125999450683594,1.0257999897003174,-0.179678910021271,0.0458092421592988,-0.4071999788284302,0.0401999950408935,-0.6982394379164492,0.2252929931271232,-0.8145999908447266,0.3037999868392944,0.0010783985682896,0.2253905707342545,-0.5547637939453125,1.4992218017578125,0.10983419,0.10958348,618.0,60.0,894.0,15.0,62.5,0.03861343,0.08157426,0.00354151,0.47335313,0.65929673,-2.50624147,0.48291253,14004.72414235,2.07076841,795.82875997,0.41666667,0.05555556,46.84207079,53.44827586,0.39218281,29.0779274,0.53641589,52.86700699,1.02374263,1.45578771,1.27634216,1.08470699,0.16898501,0.86149589,-0.63163676,0.10397804,0.48433824,1.66500776,5.72764247,1.21741496,0.99189821,0.71724514,1.77507127,1.77766407,2.89335724,0.98448177,-0.0022385003226143,0.0094709274932273,-0.1189727783203125,0.1736297607421875,0.0,0.020042246876003,1.63116455078125,7.0,0.0210453183441651,0.2657823962609575,0.019983077,33.456757,-0.015946052187965,2.3108058532543483,-6.55670166015625,6.75048828125,1.3955477,1.82079622,-4.42940216,-5.47873763,-0.12274678,0.01968917,4
